#from vertex, to vertex, sense, max rise delay mean, max rise delay sigma, max fall delay mean, max fall delay sigma, min rise delay mean, min rise delay sigma, min fall delay mean, min fall delay sigma
EmInst_3014/EmInst_1896/Y,EmInst_3014/EmInst_1899/A,pos_unate,4.5e-05,0,4.5e-05,0,4.5e-05,0,4.5e-05,0
EmInst_3013/EmInst_2712/EmInst_1671/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2001/A,pos_unate,0.000194,0,0.000194,0,0.000194,0,0.000194,0
EmInst_3010/EmInst_1631/EmInst_2576/Y,EmInst_3010/EmInst_1631/EmInst_2616/A1,pos_unate,2.8e-05,0,2.8e-05,0,2.8e-05,0,2.8e-05,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2509/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2758/B,pos_unate,0.000288,0,0.000288,0,0.000288,0,0.000288,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2394/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2394/Y,neg_unate,0.146422,0.0128913871088477,0.163451,0.0102452279492303,0.109941,0.00930840804983532,0.097222,0.0029318302918833
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2394/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2394/Y,pos_unate,0.146422,0.0128913871088477,0.163451,0.0102452279492303,0.109941,0.00930840804983532,0.097222,0.0029318302918833
EmInst_3010/EmInst_785/Y,EmInst_3010/EmInst_800/A,pos_unate,0.00012,0,0.00012,0,0.00012,0,0.00012,0
EmInst_3013/EmInst_2712/EmInst_1153/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2070/A,pos_unate,0.000227,0,0.000227,0,0.000227,0,0.000227,0
EmInst_3010/EmInst_806/A,EmInst_3010/EmInst_806/Y,neg_unate,0.079321,0.0102127673211618,0.061477,0.00872226427793573,0.079319,0.00298686790277065,0.061474,0.0030804365325258
EmInst_686/B,EmInst_686/Y,neg_unate,0.082756,0.00894504280198937,0.069252,0.00307473861806174,0.082129,0.00706172627146593,0.069068,0.00246654451268274
EmInst_200/Y,EmInst_3013/EmInst_2712/EmInst_1393/CK,pos_unate,0.000871,0,0.000871,0,0.000871,0,0.000871,0
EmInst_140/Y,EmInst_175/B,pos_unate,0.000741,0,0.00074,0,0.000741,0,0.00074,0
EmInst_450/Y,EmInst_477/B,pos_unate,0.000711,0,0.000711,0,0.000711,0,0.000711,0
EmInst_3013/EmInst_2712/EmInst_1221/Y,EmInst_3013/EmInst_2712/EmInst_1240/D,pos_unate,0.000927,0,0.000927,0,0.000927,0,0.000927,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2751/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2765/S0,pos_unate,0.000372,0,0.000372,0,0.000372,0,0.000372,0
pdata[7],EmInst_2995/D,pos_unate,0.002517,0,0.002517,0,0.002517,0,0.002517,0
EmInst_3013/EmInst_2712/EmInst_1093/Y,EmInst_3013/EmInst_2712/EmInst_1199/D,pos_unate,0.000857,0,0.000857,0,0.000857,0,0.000857,0
EmInst_3013/EmInst_2712/EmInst_1042/Y,EmInst_3013/EmInst_2712/EmInst_1689/E,pos_unate,0.000877,0,0.000877,0,0.000877,0,0.000877,0
EmInst_704/Y,EmInst_723/A,pos_unate,0.000793,0,0.000793,0,0.000793,0,0.000793,0
EmInst_3013/EmInst_2712/EmInst_1250/Y,EmInst_3013/EmInst_2712/EmInst_1498/D,pos_unate,0.000902,0,0.000902,0,0.000902,0,0.000902,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2041/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2286/S0,pos_unate,0.001168,0,0.001168,0,0.001168,0,0.001168,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2488/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2539/A,pos_unate,0.000292,0,0.000292,0,0.000292,0,0.000292,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2350/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2759/S0,pos_unate,0.000895,0,0.000895,0,0.000895,0,0.000895,0
EmInst_3010/EmInst_1631/EmInst_2641/Y,EmInst_3010/EmInst_1631/EmInst_2645/A1,pos_unate,0.000116,0,0.000116,0,0.000116,0,0.000116,0
EmInst_3001/Q,EmInst_277/A,pos_unate,0.000174,0,0.000174,0,0.000174,0,0.000174,0
EmInst_3013/EmInst_2712/EmInst_1129/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2280/B,pos_unate,0.000288,0,0.000288,0,0.000288,0,0.000288,0
EmInst_707/Y,EmInst_754/B,pos_unate,0.000768,0,0.000768,0,0.000768,0,0.000768,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2501/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2501/Y,neg_unate,0.136667,0.0120325306443355,0.149574,0.00937540746326532,0.114376,0.00968390754229964,0.091066,0.00274618972414314
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2501/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2501/Y,pos_unate,0.136667,0.0120325306443355,0.149574,0.00937540746326532,0.114376,0.00968390754229964,0.091066,0.00274618972414314
EmInst_3013/EmInst_2712/EmInst_1039/Y,EmInst_3013/EmInst_2712/EmInst_1144/E,pos_unate,0.000872,0,0.000872,0,0.000872,0,0.000872,0
EmInst_202/Y,EmInst_3013/EmInst_2712/EmInst_1777/CK,pos_unate,0.000964,0,0.000964,0,0.000964,0,0.000964,0
EmInst_3010/EmInst_1631/EmInst_1644/Y,EmInst_3010/EmInst_1631/EmInst_2564/B,pos_unate,0.000385,0,0.000385,0,0.000385,0,0.000385,0
EmInst_3014/EmInst_1811/Y,EmInst_3014/EmInst_1874/B0,pos_unate,1.2e-05,0,1.2e-05,0,1.2e-05,0,1.2e-05,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2010/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2265/S0,pos_unate,0.000928,0,0.000928,0,0.000928,0,0.000928,0
EmInst_456/Y,EmInst_3013/EmInst_2699/A,pos_unate,0.000925,0,0.000925,0,0.000925,0,0.000925,0
EmInst_611/B,EmInst_611/Y,neg_unate,0.265762,0.0375387599406646,0.126873,0.0195741329648724,0.265762,0.0142896288648234,0.126873,0.0118649374246175
EmInst_3010/EmInst_1631/EmInst_1651/Y,EmInst_3010/EmInst_1631/EmInst_2607/B,pos_unate,2e-05,0,2e-05,0,2e-05,0,2e-05,0
EmInst_3013/EmInst_2712/EmInst_1311/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_1946/A,pos_unate,0.000225,0,0.000225,0,0.000225,0,0.000225,0
EmInst_3013/EmInst_2712/EmInst_989/Y,EmInst_3013/EmInst_2712/EmInst_998/A,pos_unate,0.001327,0,0.001327,0,0.001327,0,0.001327,0
EmInst_3013/EmInst_2711/Y,EmInst_3013/EmInst_2712/EmInst_953/A,pos_unate,0.000733,0,0.000733,0,0.000733,0,0.000733,0
EmInst_3012/EmInst_2938/Y,EmInst_3012/EmInst_2952/B,pos_unate,1.6e-05,0,1.6e-05,0,1.6e-05,0,1.6e-05,0
EmInst_255/Y,EmInst_316/A,pos_unate,7e-05,0,7e-05,0,7e-05,0,7e-05,0
EmInst_3013/EmInst_2712/EmInst_1218/Y,EmInst_3013/EmInst_2712/EmInst_1257/A,pos_unate,0.000843,0,0.000843,0,0.000843,0,0.000843,0
EmInst_204/Y,EmInst_699/CK,pos_unate,0.000968,0,0.000968,0,0.000968,0,0.000968,0
EmInst_3013/EmInst_2712/EmInst_1229/Y,EmInst_3013/EmInst_2712/EmInst_1338/D,pos_unate,0.000902,0,0.000902,0,0.000902,0,0.000902,0
EmInst_3008/EmInst_2689/Y,EmInst_3008/EmInst_2691/B,pos_unate,3.1e-05,0,3.1e-05,0,3.1e-05,0,3.1e-05,0
EmInst_381/Y,EmInst_435/C,pos_unate,3.8e-05,0,3.8e-05,0,3.8e-05,0,3.8e-05,0
EmInst_139/D,EmInst_139/Y,pos_unate,0.298066,0.0292631622359395,0.558127,0.0522601412619309,0.297971,0.0165684884183538,0.558067,0.00819747680411509
EmInst_3013/EmInst_2712/EmInst_1093/Y,EmInst_3013/EmInst_2712/EmInst_1161/D,pos_unate,0.000927,0,0.000927,0,0.000927,0,0.000927,0
EmInst_3010/EmInst_1570/Y,EmInst_3010/EmInst_1581/A,pos_unate,7.8e-05,0,7.8e-05,0,7.8e-05,0,7.8e-05,0
EmInst_731/CK,EmInst_731/Q,rising_edge,0.435067,0.0640705820776094,0.454319,0.0142848549050172,0.435067,0.0301929267421396,0.454319,0.0099938136098717
EmInst_3013/EmInst_2712/EmInst_995/Y,EmInst_3013/EmInst_2712/EmInst_1116/E,pos_unate,0.000877,0,0.000877,0,0.000877,0,0.000877,0
EmInst_394/B,EmInst_394/Y,neg_unate,0.117064,0.0149641165286433,0.085984,0.00782170402086993,0.116377,0.00494593822574674,0.085973,0.00244288006921312
EmInst_3013/EmInst_2712/EmInst_1036/Y,EmInst_3013/EmInst_2712/EmInst_1789/E,pos_unate,0.000877,0,0.000877,0,0.000877,0,0.000877,0
EmInst_3013/EmInst_2712/EmInst_1756/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2029/B,pos_unate,0.000211,0,0.000211,0,0.000211,0,0.000211,0
EmInst_3013/EmInst_2712/EmInst_1205/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2322/B,pos_unate,0.000288,0,0.000288,0,0.000288,0,0.000288,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2217/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2380/S0,pos_unate,0.00077,0,0.00077,0,0.00077,0,0.00077,0
EmInst_3014/EmInst_1838/Y,EmInst_3014/EmInst_1863/B0,pos_unate,0.000147,0,0.000147,0,0.000147,0,0.000147,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2150/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2347/A,pos_unate,0.001417,0,0.001417,0,0.001417,0,0.001417,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2774/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2777/S0,pos_unate,0.00107,0,0.00107,0,0.00107,0,0.00107,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2190/A,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2190/Y,neg_unate,0.368197,0.0344390226844836,0.24081,0.0136597197289554,0.368197,0.0248040862935917,0.24081,0.000873333455480095
EmInst_3010/EmInst_1630/EmInst_2848/Y,EmInst_3010/EmInst_1630/EmInst_2872/A,pos_unate,1.9e-05,0,1.9e-05,0,1.9e-05,0,1.9e-05,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2149/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2373/S0,pos_unate,0.00118,0,0.00118,0,0.00118,0,0.00118,0
EmInst_3013/EmInst_2712/EmInst_1221/Y,EmInst_3013/EmInst_2712/EmInst_1287/D,pos_unate,0.000927,0,0.000927,0,0.000927,0,0.000927,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2357/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2473/A,pos_unate,0.000292,0,0.000292,0,0.000292,0,0.000292,0
EmInst_3013/EmInst_2712/EmInst_1347/Y,EmInst_3013/EmInst_2712/EmInst_1779/D,pos_unate,0.000902,0,0.000902,0,0.000902,0,0.000902,0
EmInst_3013/EmInst_2712/EmInst_1353/Y,EmInst_3013/EmInst_2712/EmInst_2646/D,pos_unate,0.000902,0,0.000902,0,0.000902,0,0.000902,0
EmInst_3010/EmInst_1631/EmInst_2600/Y,EmInst_3010/EmInst_1631/EmInst_2630/B,pos_unate,8.6e-05,0,8.6e-05,0,8.6e-05,0,8.6e-05,0
EmInst_3013/EmInst_2712/EmInst_1021/Y,EmInst_3013/EmInst_2712/EmInst_1053/A,pos_unate,0.001227,0,0.001227,0,0.001227,0,0.001227,0
EmInst_3009/EmInst_912/Y,EmInst_3009/EmInst_916/A,pos_unate,7e-06,0,7e-06,0,7e-06,0,7e-06,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2060/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2431/A,pos_unate,0.000292,0,0.000292,0,0.000292,0,0.000292,0
EmInst_3013/EmInst_2712/EmInst_1349/Y,EmInst_3013/EmInst_2712/EmInst_1791/D,pos_unate,0.000817,0,0.000817,0,0.000817,0,0.000817,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2401/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2721/B,pos_unate,0.000288,0,0.000288,0,0.000288,0,0.000288,0
EmInst_3013/EmInst_2712/EmInst_1350/Y,EmInst_3013/EmInst_2712/EmInst_1721/D,pos_unate,0.000898,0,0.000898,0,0.000898,0,0.000898,0
EmInst_3013/EmInst_2712/EmInst_1465/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2168/A,pos_unate,0.000292,0,0.000292,0,0.000292,0,0.000292,0
EmInst_3013/EmInst_2712/EmInst_1347/Y,EmInst_3013/EmInst_2712/EmInst_1685/D,pos_unate,0.000902,0,0.000902,0,0.000902,0,0.000902,0
EmInst_220/Y,EmInst_3013/EmInst_2712/EmInst_1203/CK,pos_unate,0.00083,0,0.00083,0,0.00083,0,0.00083,0
EmInst_3013/EmInst_2712/EmInst_1675/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2104/B,pos_unate,0.000288,0,0.000288,0,0.000288,0,0.000288,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2148/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2505/S0,pos_unate,0.000863,0,0.000863,0,0.000863,0,0.000863,0
EmInst_3014/EmInst_1866/Y,EmInst_412/A,pos_unate,0.000227,0,0.000227,0,0.000227,0,0.000227,0
EmInst_682/Y,EmInst_691/D,pos_unate,0.000279,0,0.000279,0,0.000279,0,0.000279,0
EmInst_3013/EmInst_2712/EmInst_1451/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2266/B,pos_unate,0.000228,0,0.000228,0,0.000228,0,0.000228,0
EmInst_3013/EmInst_2712/EmInst_1369/Y,EmInst_3013/EmInst_2712/EmInst_2655/D,pos_unate,0.00082,0,0.00082,0,0.00082,0,0.00082,0
EmInst_214/Y,EmInst_3013/EmInst_2712/EmInst_1329/CK,pos_unate,0.000966,0,0.000966,0,0.000966,0,0.000966,0
EmInst_3013/EmInst_2712/EmInst_1045/Y,EmInst_3013/EmInst_2712/EmInst_1426/E,pos_unate,0.000877,0,0.000877,0,0.000877,0,0.000877,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2135/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2531/S0,pos_unate,0.00119,0,0.00119,0,0.00119,0,0.00119,0
EmInst_3013/EmInst_2712/EmInst_1351/Y,EmInst_3013/EmInst_2712/EmInst_1679/D,pos_unate,0.000902,0,0.000902,0,0.000902,0,0.000902,0
EmInst_171/Y,EmInst_207/A,pos_unate,0.003887,0,0.003891,0,0.003887,0,0.003891,0
EmInst_3013/EmInst_2712/EmInst_1048/Y,EmInst_3013/EmInst_2712/EmInst_1750/E,pos_unate,0.000877,0,0.000877,0,0.000877,0,0.000877,0
EmInst_3013/EmInst_2712/EmInst_1018/B,EmInst_3013/EmInst_2712/EmInst_1018/Y,neg_unate,0.235826,0.0208714566942165,0.236383,0.0230299141670888,0.235826,0.0172490345821553,0.236383,0.0153941113406801
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2490/A,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2490/Y,neg_unate,0.114268,0.0100604623769229,0.09134,0.00572525785025909,0.114268,0.00967476347348653,0.09134,0.00275445247845776
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2010/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2288/S0,pos_unate,0.001194,0,0.001194,0,0.001194,0,0.001194,0
EmInst_665/Y,EmInst_3010/EmInst_1630/EmInst_2852/AN,pos_unate,3.2e-05,0,3.2e-05,0,3.2e-05,0,3.2e-05,0
EmInst_2995/Q,EmInst_3/B,pos_unate,0.000288,0,0.000288,0,0.000288,0,0.000288,0
EmInst_3010/EmInst_1626/Y,expdout[6],pos_unate,0.000663,0,0.000663,0,0.000663,0,0.000663,0
EmInst_3010/EmInst_890/Y,EmInst_3010/EmInst_895/B,pos_unate,9.3e-05,0,9.3e-05,0,9.3e-05,0,9.3e-05,0
EmInst_697/Y,paddr[1],pos_unate,0.000124,0,0.000124,0,0.000124,0,0.000124,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_1962/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2363/A,pos_unate,0.000292,0,0.000292,0,0.000292,0,0.000292,0
EmInst_610/B,EmInst_610/Y,neg_unate,0.193679,0.027357069432605,0.102573,0.0158250970703448,0.193679,0.01041383278614,0.102573,0.00959244462143478
EmInst_496/Y,EmInst_667/A0N,pos_unate,2.2e-05,0,2.2e-05,0,2.2e-05,0,2.2e-05,0
EmInst_136/Y,debuginst[2],pos_unate,0.002169,0,0.002167,0,0.002169,0,0.002167,0
EmInst_2996/CK,EmInst_2996/Q,rising_edge,0.531412,0.0595248637307792,0.565285,0.0573042903799748,0.531316,0.019586493105107,0.565191,0.0120819789363278
EmInst_3013/EmInst_2712/EmInst_1347/Y,EmInst_3013/EmInst_2712/EmInst_1752/D,pos_unate,0.000902,0,0.000902,0,0.000902,0,0.000902,0
EmInst_201/Y,EmInst_3013/EmInst_2712/EmInst_1782/CK,pos_unate,0.000965,0,0.000965,0,0.000965,0,0.000965,0
EmInst_413/Y,EmInst_448/B,pos_unate,4.7e-05,0,4.7e-05,0,4.7e-05,0,4.7e-05,0
EmInst_3013/EmInst_2712/EmInst_1004/Y,EmInst_3013/EmInst_2712/EmInst_1735/E,pos_unate,0.00082,0,0.00082,0,0.00082,0,0.00082,0
EmInst_514/Y,EmInst_547/A,pos_unate,0.000105,0,0.000105,0,0.000105,0,0.000105,0
EmInst_210/Y,EmInst_3013/EmInst_2712/EmInst_1742/CK,pos_unate,0.000963,0,0.000963,0,0.000963,0,0.000963,0
EmInst_303/Q,EmInst_106/A,pos_unate,2.8e-05,0,2.8e-05,0,2.8e-05,0,2.8e-05,0
EmInst_3008/EmInst_2657/Y,EmInst_3008/EmInst_2672/A,pos_unate,2.3e-05,0,2.3e-05,0,2.3e-05,0,2.3e-05,0
EmInst_3013/EmInst_2712/EmInst_1258/Y,EmInst_3013/EmInst_2712/EmInst_1480/D,pos_unate,0.000902,0,0.000902,0,0.000902,0,0.000902,0
EmInst_688/Q,portcout[1],pos_unate,0.000805,0,0.000805,0,0.000805,0,0.000805,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2808/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2826/A,pos_unate,0.000292,0,0.000292,0,0.000292,0,0.000292,0
EmInst_3010/EmInst_1631/EmInst_1636/Y,EmInst_3010/EmInst_1631/EmInst_1658/A1,pos_unate,1.1e-05,0,1.1e-05,0,1.1e-05,0,1.1e-05,0
EmInst_3014/EmInst_1864/Y,EmInst_3010/EmInst_773/A,pos_unate,0.003191,0,0.003302,0,0.003191,0,0.00318,0
EmInst_463/Y,EmInst_480/A,pos_unate,1.1e-05,0,1.1e-05,0,1.1e-05,0,1.1e-05,0
EmInst_3010/EmInst_1631/EmInst_2617/Y,EmInst_3010/EmInst_1631/EmInst_2630/A,pos_unate,8.2e-05,0,8.2e-05,0,8.2e-05,0,8.2e-05,0
EmInst_3012/EmInst_2940/Y,EmInst_3012/EmInst_2955/B,pos_unate,4.7e-05,0,4.7e-05,0,4.7e-05,0,4.7e-05,0
EmInst_220/Y,EmInst_3013/EmInst_2712/EmInst_1156/CK,pos_unate,0.000872,0,0.000872,0,0.000872,0,0.000872,0
EmInst_3010/EmInst_812/Y,EmInst_3010/EmInst_1631/EmInst_1643/A,pos_unate,0.001012,0,0.001021,0,0.001012,0,0.001021,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2725/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2787/A,pos_unate,0.000292,0,0.000292,0,0.000292,0,0.000292,0
EmInst_216/Y,EmInst_3013/EmInst_2712/EmInst_1528/CK,pos_unate,0.000966,0,0.000966,0,0.000966,0,0.000966,0
EmInst_3013/EmInst_2712/EmInst_1347/Y,EmInst_3013/EmInst_2712/EmInst_1763/D,pos_unate,0.000902,0,0.000902,0,0.000902,0,0.000902,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2410/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2410/Y,neg_unate,0.153293,0.0134963284484339,0.171827,0.0107702417411481,0.114596,0.00970253434914116,0.102292,0.00308472140274142
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2410/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2410/Y,pos_unate,0.153293,0.0134963284484339,0.171827,0.0107702417411481,0.114596,0.00970253434914116,0.102292,0.00308472140274142
EmInst_204/Y,EmInst_690/CK,pos_unate,0.000968,0,0.000968,0,0.000968,0,0.000968,0
EmInst_3010/EmInst_1542/Y,EmInst_3010/EmInst_1557/A,pos_unate,8.1e-05,0,8.1e-05,0,8.1e-05,0,8.1e-05,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2149/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2356/A,pos_unate,0.001549,0,0.001549,0,0.001549,0,0.001549,0
EmInst_319/Y,EmInst_467/AN,pos_unate,0.002152,0,0.002152,0,0.002152,0,0.002152,0
EmInst_3014/EmInst_1802/Y,EmInst_3014/EmInst_1890/A,pos_unate,3.2e-05,0,3.2e-05,0,3.2e-05,0,3.2e-05,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_1981/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2100/S0,pos_unate,0.00077,0,0.00077,0,0.00077,0,0.00077,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2818/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2818/Y,neg_unate,0.162268,0.0142865116128621,0.178998,0.0112197252537845,0.127205,0.0107701043830718,0.111962,0.00337633028676471
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2818/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2818/Y,pos_unate,0.162268,0.0142865116128621,0.178998,0.0112197252537845,0.127205,0.0107701043830718,0.111962,0.00337633028676471
EmInst_3013/EmInst_2712/EmInst_1784/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2229/A,pos_unate,0.000222,0,0.000222,0,0.000222,0,0.000222,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2433/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2477/S0,pos_unate,0.00118,0,0.00118,0,0.00118,0,0.00118,0
EmInst_140/Y,EmInst_3014/EmInst_1815/A,pos_unate,0.00083,0,0.000827,0,0.00083,0,0.000827,0
EmInst_3013/EmInst_2712/EmInst_1249/Y,EmInst_3013/EmInst_2712/EmInst_1395/D,pos_unate,0.000902,0,0.000902,0,0.000902,0,0.000902,0
EmInst_220/Y,EmInst_3013/EmInst_2712/EmInst_1376/CK,pos_unate,0.000969,0,0.000969,0,0.000969,0,0.000969,0
EmInst_3013/EmInst_2712/EmInst_1334/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2144/B,pos_unate,0.000288,0,0.000288,0,0.000288,0,0.000288,0
EmInst_3012/EmInst_2948/Y,EmInst_3012/EmInst_2952/A,pos_unate,9e-06,0,9e-06,0,9e-06,0,9e-06,0
EmInst_2996/Q,EmInst_3014/EmInst_1845/B0,pos_unate,0.000288,0,0.000287,0,0.000288,0,0.000287,0
EmInst_3013/EmInst_2712/EmInst_1014/Y,EmInst_3013/EmInst_2712/EmInst_1105/E,pos_unate,0.000877,0,0.000877,0,0.000877,0,0.000877,0
EmInst_3014/EmInst_1819/A,EmInst_3014/EmInst_1819/Y,neg_unate,0.050221,0.00842955235188494,0.048302,0.00520418362110772,0.050135,0.00435808166452302,0.048302,0.00288871634838258
EmInst_664/B0,EmInst_664/Y,neg_unate,0.071754,0.00234920196264964,0.074166,0.00604118266916548,0.071754,0.00091371401725121,0.074166,0.00263685305703583
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2832/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2832/Y,neg_unate,0.240447,0.00937802057598181,0.240351,0.0217911519863994,0.138215,0.00134563093305238,0.124735,0.010578064282366
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2832/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2832/Y,pos_unate,0.240447,0.00937802057598181,0.240351,0.0217911519863994,0.138215,0.00134563093305238,0.124735,0.010578064282366
EmInst_3013/EmInst_2712/EmInst_1036/Y,EmInst_3013/EmInst_2712/EmInst_1529/E,pos_unate,0.000877,0,0.000877,0,0.000877,0,0.000877,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_1987/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2179/S0,pos_unate,0.001152,0,0.001152,0,0.001152,0,0.001152,0
EmInst_205/Y,EmInst_3013/EmInst_2712/EmInst_1411/CK,pos_unate,0.000965,0,0.000965,0,0.000965,0,0.000965,0
EmInst_3010/EmInst_1630/EmInst_2917/B0,EmInst_3010/EmInst_1630/EmInst_2917/Y,pos_unate,0.159865,0.0133871200160633,0.149028,0.0114731634704692,0.159865,0.0117652549750153,0.149028,0.00158778469559254
EmInst_394/Y,EmInst_456/A,pos_unate,0.000795,0,0.000795,0,0.000795,0,0.000795,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2149/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2394/S0,pos_unate,0.00118,0,0.00118,0,0.00118,0,0.00118,0
EmInst_200/Y,EmInst_3013/EmInst_2712/EmInst_1149/CK,pos_unate,0.000968,0,0.000968,0,0.000968,0,0.000968,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2821/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2832/A,pos_unate,0.000535,0,0.000535,0,0.000535,0,0.000535,0
EmInst_732/Y,EmInst_2972/A,pos_unate,0.000146,0,0.000146,0,0.000146,0,0.000146,0
EmInst_500/B,EmInst_500/Y,neg_unate,0.081835,0.0134182619113262,0.043887,0.00444115572363473,0.081833,0.00613486522096561,0.043887,0.000394275907646483
EmInst_3013/EmInst_2712/EmInst_1002/Y,EmInst_3013/EmInst_2712/EmInst_1769/E,pos_unate,0.000877,0,0.000877,0,0.000877,0,0.000877,0
EmInst_143/Y,EmInst_191/B,pos_unate,0.000468,0,0.000468,0,0.000468,0,0.000468,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2375/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2718/B,pos_unate,0.000288,0,0.000288,0,0.000288,0,0.000288,0
EmInst_207/Y,EmInst_3013/EmInst_2712/EmInst_1790/CK,pos_unate,0.000965,0,0.000965,0,0.000965,0,0.000965,0
EmInst_3013/EmInst_2712/EmInst_1023/Y,EmInst_3013/EmInst_2712/EmInst_1210/E,pos_unate,0.000872,0,0.000872,0,0.000872,0,0.000872,0
EmInst_3014/EmInst_1867/Y,EmInst_3014/EmInst_1879/A1,pos_unate,5.6e-05,0,5.6e-05,0,5.6e-05,0,5.6e-05,0
